doc_id,entry_type,is_annuaire,n_chars,n_segments,n_ties,n_xrefs
afrique-du-nord-mines-mouzaia-1844-1866-f4f0e7,company,0,155999,71,1,0
afrique-du-nord-mines-mouzaia-1891-1912-0ab23e,company,0,83296,33,0,1
afrique-du-nord-mines-oued-bou-doucka-f9137c,company,0,1421,2,0,0
afrique-du-nord-mines-oued-rabah-8b6d44,company,0,13888,11,6,0
afrique-du-nord-mines-petrole-ain-zeft-b2dc6d,company,0,16468,13,0,2
afrique-du-nord-mines-rar-el-maden-485c95,company,0,10541,14,0,4
afrique-du-nord-mines-tunisie-1892-1937-c36541,company,0,217052,47,0,0
afrique-du-nord-mines-tunisie-1905-dfd982,company,0,9856,2,0,0
afrique-du-nord-mines-zinc-ain-arko-416b4a,company,0,164107,67,8,0
afrique-du-nord-mines-zinc-cap-bon-3fedd4,company,0,26236,24,0,1
afrique-du-nord-mines-zinc-guergour-7c9539,company,0,193483,159,140,0
afrique-du-nord-minetmet-caronte-48f6ce,company,0,47095,56,23,0
afrique-du-nord-miniere-afrique-du-nord-10fa2a,company,0,33638,49,16,0
afrique-du-nord-miniere-de-bou-marouf-35146c,company,0,21193,10,1,2
afrique-du-nord-miniere-de-bougie-0d75db,company,0,12440,2,0,2
afrique-du-nord-miniere-de-brademah-e85b57,company,0,4966,4,2,0
afrique-du-nord-miniere-de-fedj-assene-15dd3e,company,0,8841,6,0,0
afrique-du-nord-miniere-des-gundafa-f52efd,company,0,72619,30,63,0
afrique-du-nord-miniere-du-bramrane-560e6a,company,0,3126,4,10,1
afrique-du-nord-miniere-du-djebel-gustar-5e73c0,company,0,3639,6,2,2
afrique-du-nord-miniere-du-djendli-38899a,company,0,92924,113,58,0
afrique-du-nord-miniere-du-kanguet-054b24,company,0,137812,132,58,0
afrique-du-nord-miniere-du-maroc-oriental-71d850,company,0,10478,18,1,4
afrique-du-nord-miniere-du-siroua-1030c6,company,0,7272,2,0,0
afrique-du-nord-miniere-du-souss-abbab8,company,0,4223,5,1,2
afrique-du-nord-miniere-francaise-du-mercure-7b4745,company,0,12353,8,0,3
afrique-du-nord-miniere-franco-africaine-547c7b,company,0,64385,59,14,0
afrique-du-nord-miniere-franco-tunisienne-494615,company,0,53619,61,16,13
afrique-du-nord-miniere-frse-maroc-90241f,company,0,15122,20,38,0
afrique-du-nord-miniere-nord-afrique-3285ff,company,0,42497,57,11,0
afrique-du-nord-miniere-oued-bazera-29067c,company,0,11093,6,0,1
afrique-du-nord-minoterie-de-l-atlas-9d92e1,company,0,6971,5,20,1
afrique-du-nord-minoterie-esclapez-relizane-e9eed3,company,0,582,2,7,0
afrique-du-nord-minoterie-narbonne-hussein-dey-2231d4,company,0,49376,36,0,7
afrique-du-nord-miroiterie-afn-oran-7b4dfd,company,0,1174,2,7,0
afrique-du-nord-miroiterie-generale-maroc-1fbe0c,company,0,3984,6,15,1
afrique-du-nord-mitidja-expl-agricoles-c78d1c,company,0,15773,16,9,2
afrique-du-nord-mobil-oil-nord-africaine-3df9c9,company,0,8179,3,5,2
afrique-du-nord-mokta-el-hadid-algerie-477970,company,0,224243,143,0,1
afrique-du-nord-molybdene-azegour-b9c8b2,company,0,61460,47,41,3
afrique-du-nord-monasterienne-614fc9,company,0,2505,5,0,2
afrique-du-nord-morel-livet-tunis-66db8b,company,0,1522,3,4,0
afrique-du-nord-motoculture-nord-africaine-df9b48,company,0,1596,2,4,0
afrique-du-nord-moulin-ebba-ksour-185ec9,company,0,3669,4,5,2
afrique-du-nord-moulins-cooperatifs-mascara-fb435b,company,0,585,2,15,0
afrique-du-nord-moulins-de-mazagan-bbb974,company,0,1480,2,4,0
afrique-du-nord-moulins-des-touargas-95704b,company,0,1874,2,0,0
afrique-du-nord-moulins-du-cheliff-719f89,company,0,45226,27,0,4
afrique-du-nord-moulins-du-khroub-36f7d4,company,0,875,1,1,2
afrique-du-nord-moulins-du-maghreb-163d38,company,0,84768,83,103,12
afrique-du-nord-mto-tlemcen-47d62b,company,0,83456,55,13,1
afrique-du-nord-mutuelle-france-colonies-algerie-977761,company,0,10009,9,0,1
afrique-du-nord-mutuelle-france-colonies-tunisie-d5a034,company,0,2022,3,0,1
afrique-du-nord-nantaise-importation-maroc-167754,company,0,26753,14,35,2
afrique-du-nord-naphtes-rharb-central-fc9286,company,0,21885,16,10,2
afrique-du-nord-navig-cotiere-algerienne-354346,company,0,57427,41,0,13
afrique-du-nord-navigation-et-peche-tunisie-6f0f75,company,0,1224,2,6,0
afrique-du-nord-noraf-ciments-lafarge-22d246,company,0,26025,31,53,0
afrique-du-nord-noraf-etudes-entrep-47afee,company,0,8570,12,6,5
afrique-du-nord-nord-af-d-entreprises-228bc5,company,0,8340,14,8,1
afrique-du-nord-nord-af-elec-sfax-95404e,company,0,8291,9,11,1
afrique-du-nord-nord-africain-commercial-6f2e0b,company,0,35304,11,12,0
afrique-du-nord-nord-africaine-d-acconage-59cc6a,person,0,1283,2,7,1
afrique-du-nord-nord-africaine-participations-3ad079,company,0,4022,1,0,0
afrique-du-nord-nordaf-entreprises-mmes-f4d07b,company,0,7627,12,15,2
afrique-du-nord-nordaf-tissage-a-main-a537a4,company,0,1221,4,0,1
afrique-du-nord-nordaf-tonte-fbfcbf,company,0,5773,7,6,2
afrique-du-nord-nordaf-ventes-publiques-9d0471,company,0,37997,28,18,3
afrique-du-nord-nouvelle-coloniale-tunis-0beb84,company,0,6135,3,2,0
afrique-du-nord-nouvelle-glaciere-tunis-e45534,company,0,6712,2,0,0
afrique-du-nord-nouvelles-glacieres-fr-maroc-638b2b,company,0,7062,9,0,2
afrique-du-nord-oasis-du-nord-africain-843bb2,company,0,24980,21,14,0
afrique-du-nord-ocm-algerie-0cd21f,company,0,2807,9,0,1
afrique-du-nord-oeuvre-frse-maroc-1956-7f7a88,source_document,0,30703,2,0,0
afrique-du-nord-ofa-brossette-8d3465,company,0,8580,3,0,0
afrique-du-nord-office-nord-africain-767194,company,0,7219,3,7,5
afrique-du-nord-olaf-tlemcen-51041f,company,0,2455,4,0,1
afrique-du-nord-oleiculture-en-tunisie-a7fec7,company,0,20273,3,0,0
afrique-du-nord-olivettes-du-maiana-0fdb47,company,0,8094,5,9,0
afrique-du-nord-olivettes-marocaines-61ef84,company,0,5336,5,0,0
afrique-du-nord-olivettes-sud-tunisien-0aa757,company,0,3287,3,8,1
afrique-du-nord-omnibus-et-messageries-algerie-5d70ad,company,0,53532,55,0,4
afrique-du-nord-omnium-algerie-tunisie-9726df,company,0,236253,102,74,0
afrique-du-nord-omnium-algerien-electricite-251fef,company,0,3272,4,8,5
afrique-du-nord-omnium-d-algerie-maroc-7d75f2,company,0,3287,8,0,0
afrique-du-nord-omnium-entreprises-algerie-05cb0f,company,0,7792,11,0,1
afrique-du-nord-omnium-entreprises-maroc-ecd58e,company,0,10501,14,1,4
afrique-du-nord-omnium-france-maroc-647124,company,0,19875,25,10,0
afrique-du-nord-omnium-immob-tunisien-2acd8a,company,0,15552,18,10,1
afrique-du-nord-omnium-marocain-1928-e9c22f,company,0,1905,2,6,2
afrique-du-nord-omnium-marocain-de223f,company,0,3821,8,17,1
afrique-du-nord-omnium-minier-nord-africain-45f9c9,company,0,4943,2,0,1
afrique-du-nord-omnium-nord-africain-3fc5c3,company,0,74148,34,94,0
afrique-du-nord-omnium-transports-maroc-b493cd,company,0,1206,3,4,0
afrique-du-nord-onyxa-d-el-kantara-2bd151,company,0,2737,3,11,1
afrique-du-nord-oranaise-chaux-ciments-afced3,company,0,1188,3,4,2
afrique-du-nord-oranaise-de-charbonnages-0e4388,company,0,3436,4,14,0
afrique-du-nord-oranaise-de-futaille-27928d,company,0,3622,2,6,1
afrique-du-nord-oranaise-de-remorquage-9e3445,company,0,16653,14,4,0
afrique-du-nord-orosdi-back-tunisie-c6dd37,company,0,12988,16,0,0
afrique-du-nord-ouasta-mesloula-458132,company,0,240144,126,86,0
afrique-du-nord-oued-mellegue-remel-5816b5,company,0,1079,2,0,1
afrique-du-nord-oued-oudina-mines-1793f4,company,0,20738,36,0,0
afrique-du-nord-ouled-sellem-822d8f,company,0,4981,4,3,2
afrique-du-nord-oum-rebia-af5638,company,0,1189,2,4,0
afrique-du-nord-pachod-freres-maroc-68cef6,company,0,3340,2,0,0
afrique-du-nord-padeo-778cc1,company,0,5833,2,0,0
afrique-du-nord-palmeraies-oued-mellah-e4e1e1,company,0,16415,2,0,1
afrique-du-nord-palumbo-tombelli-alger-d2d58c,company,0,8231,14,0,1
afrique-du-nord-papeteries-fouque-oran-5d4b76,company,0,2083,3,8,0
afrique-du-nord-paquelet-charpente-alger-7d8e9d,company,0,11621,13,0,0
afrique-du-nord-paquet-la-cie-a609e9,company,0,123155,108,33,0
afrique-du-nord-paris-flor-casablanca-d3287f,company,0,3339,3,20,1
afrique-du-nord-paris-maroc-75545a,company,0,135563,98,58,0
afrique-du-nord-parlier-et-fermaud-casa-3f67a8,company,0,19866,12,0,1
afrique-du-nord-parlier-et-kruger-alger-7244c0,company,0,34804,43,0,2
afrique-du-nord-patillon-alger-069ec5,company,0,3101,2,0,0
afrique-du-nord-paul-colin-nimes-8f540f,company,0,4890,2,0,0
afrique-du-nord-pecheries-francaises-tunisie-d5b500,company,0,4428,8,0,1
afrique-du-nord-pecheries-marocaines-fedhala-b6f2ff,company,0,2233,3,15,0
afrique-du-nord-pecheries-marocaines-tanger-5ccaf0,company,0,3361,3,26,0
afrique-du-nord-pecheries-tunisiennes-03d152,company,0,1094,3,0,0
afrique-du-nord-peggary-casablanca-246f55,company,0,8438,1,0,1
afrique-du-nord-penarroya-maroc-925b60,company,0,14118,9,9,0
afrique-du-nord-pepinieres-marocaines-bdab27,company,0,11912,3,0,10
afrique-du-nord-perez-et-coudert-7504e1,company,0,4260,3,6,1
afrique-du-nord-perrin-dubois-bone-72dff5,company,0,5778,2,0,0
afrique-du-nord-petit-casablancais-186e45,company,0,920,2,0,0
afrique-du-nord-petroles-de-l-oued-beth-e2d432,company,0,5390,8,0,0
afrique-du-nord-petroles-de-relizane-79c247,company,0,1557,2,0,0
afrique-du-nord-petroles-de-tliouanet-2eb15d,company,0,48658,51,35,0
afrique-du-nord-petroles-du-zerhoun-3be569,company,0,12507,11,0,6
afrique-du-nord-petroles-franco-algeriens-25a0fc,company,0,26056,9,0,1
afrique-du-nord-philibert-freres-alger-659cce,company,0,6952,10,0,0
afrique-du-nord-phosphates-agricoles-siliana-604abb,company,0,11931,7,0,1
afrique-du-nord-phosphates-ain-kerma-656990,company,0,2631,5,0,0
afrique-du-nord-phosphates-ain-kerma-b-3df197,company,0,7000,6,0,6
afrique-du-nord-phosphates-ain-taga-1547c8,company,0,4924,4,10,5
afrique-du-nord-phosphates-au-maroc-581a6c,company,0,2896,4,10,0
afrique-du-nord-phosphates-de-bordj-r-dir-907802,company,0,10795,10,0,0
afrique-du-nord-phosphates-de-constantine-399671,company,0,253494,138,77,0
afrique-du-nord-phosphates-de-gouraia-5c2116,company,0,8105,14,7,0
afrique-du-nord-phosphates-de-maknassy-c4213e,company,0,11591,21,8,0
afrique-du-nord-phosphates-de-sidi-ayed-07b6be,company,0,19388,13,0,2
afrique-du-nord-phosphates-de-tebbaka-e87418,company,0,35846,45,7,0
afrique-du-nord-phosphates-des-maadid-0134ae,company,0,10584,14,0,5
afrique-du-nord-phosphates-des-ouartane-78faa0,company,0,5075,7,10,1
afrique-du-nord-phosphates-djebel-mdilla-764210,company,0,111318,83,28,0
afrique-du-nord-phosphates-djebel-onk-8bb0e6,company,0,61610,21,14,0
afrique-du-nord-phosphates-du-cheliff-c2b556,company,0,31352,10,0,1
afrique-du-nord-phosphates-du-dyr-2f45dd,company,0,159873,123,33,1
afrique-du-nord-phosphates-ouest-algerien-372bd0,company,0,2583,2,0,0
afrique-du-nord-phosphates-rhiras-tocqueville-c44577,company,0,34757,43,0,0
afrique-du-nord-phosphates-tunisiens-d9a457,company,0,592447,249,85,0
afrique-du-nord-pigier-maroc-03c1c7,company,0,6592,1,0,1
afrique-du-nord-platres-des-heumis-63fd21,company,0,9314,6,0,0
afrique-du-nord-platrieres-de-rovigo-8427c8,company,0,1200,2,4,0
afrique-du-nord-plm-reseau-algerien-4001c2,company,0,411252,106,2,0
afrique-du-nord-plomb-et-zinc-du-kohol-f48d82,company,0,7887,16,25,2
afrique-du-nord-pointerie-africaine-casa-9b39f7,company,0,14821,4,0,0
afrique-du-nord-poliet-chausson-maroc-77a79c,company,0,28469,35,26,0
afrique-du-nord-port-d-oran-ccc91e,company,0,265074,102,0,0
afrique-du-nord-port-de-bizerte-9a8351,company,0,237708,152,7,0
afrique-du-nord-port-de-bone-c87fa8,company,0,119407,66,0,0
afrique-du-nord-port-de-casablanca-016b35,company,0,93465,38,0,1
afrique-du-nord-port-de-fedhala-e16912,company,0,132740,98,220,0
afrique-du-nord-port-de-mogador-222b0f,company,0,2102,2,0,1
afrique-du-nord-port-de-mostaganem-8c8af4,company,0,37100,40,0,0
afrique-du-nord-port-de-nabeul-f09bec,company,0,2272,2,0,0
afrique-du-nord-port-de-nemours-3cc009,company,0,42110,41,15,0
afrique-du-nord-port-de-philippeville-e43982,company,0,15416,13,0,0
afrique-du-nord-port-de-tanger-soc-2e41f1,company,0,59977,47,30,3
afrique-du-nord-port-de-tunis-1885-1893-729f3d,company,0,48147,36,0,2
afrique-du-nord-port-st-louis-rhone-sn-d63ab0,company,0,14216,9,0,2
afrique-du-nord-ports-algeriens-1909-8fc092,company,0,24697,4,0,0
afrique-du-nord-ports-mehedya-et-rabat-ec71cb,company,0,91186,77,89,0
afrique-du-nord-ports-tunis-sousse-sfax-2d5baa,company,0,130575,120,50,0
afrique-du-nord-poumailloux-ets-alger-415f6f,company,0,4416,3,0,0
afrique-du-nord-probios-ef5d88,company,0,25408,20,10,1
afrique-du-nord-prod-chim-f-1920-1930-d5b2d8,company,0,10212,20,6,4
afrique-du-nord-prod-chim-f-blancs-comines-27d745,company,0,4380,9,0,2
afrique-du-nord-prod-chim-phosphates-afn-c1952a,company,0,12060,20,10,3
afrique-du-nord-progres-orleansville-1d8d79,company,0,10327,10,1,3
afrique-du-nord-projet-blum-viollette-0779ad,source_document,0,27180,4,0,3
afrique-du-nord-prosper-durand-alger-4fe90d,person,0,19010,14,0,4
afrique-du-nord-quarries-of-oran-0bb3c4,company,0,5783,3,0,0
afrique-du-nord-qui-etes-vous-1924-algerie-7d1d37,source_document,0,454826,46,38,0
afrique-du-nord-qui-etes-vous-1924-maroc-0164e8,source_document,0,489012,72,44,0
afrique-du-nord-qui-etes-vous-1924-tunisie-654e4a,source_document,0,422018,57,6,6
afrique-du-nord-quinet-immobilier-fc3bc5,company,0,4470,2,0,0
afrique-du-nord-rafal-aumale-ed9992,company,0,2519,1,0,0
afrique-du-nord-raffinage-afn-603de0,company,0,3771,3,0,0
afrique-du-nord-raffineries-soufre-reunies-815f7f,company,0,99736,77,46,0
afrique-du-nord-rarbou-et-sakamody-6021ee,company,0,23158,24,18,0
afrique-du-nord-ras-el-ma-fez-8d0c89,company,0,1402,2,5,0
afrique-du-nord-rec-1910-maroc-5bc706,source_document,0,11018,1,8,1
afrique-du-nord-rech-min-frses-col-f910fd,company,0,6081,7,5,1
afrique-du-nord-recherches-forages-34ca15,company,0,61326,37,30,0
afrique-du-nord-recherches-minieres-canrobert-93a503,company,0,1009,1,0,1
afrique-du-nord-refugies-russes-en-tunisie-46af2b,source_document,0,26105,23,0,0
afrique-du-nord-regie-fonciere-ville-alger-503af5,company,0,40311,17,52,0
afrique-du-nord-renot-cie-kenitra-e7a95a,company,0,1130,2,5,0
afrique-du-nord-rente-fonciere-algerie-96cad0,company,0,7746,9,0,0
afrique-du-nord-reseau-aerien-transafricain-e72565,company,0,80515,52,8,4
afrique-du-nord-rharb-et-khlot-f5629e,company,0,12107,13,24,0
afrique-du-nord-riccio-mostaganem-b6cd6d,company,0,3792,2,0,0
afrique-du-nord-richard-heckmann-1893-1914-704a1a,company,0,56887,36,0,4
afrique-du-nord-richesses-minerales-algerie-1848-b815a8,company,0,5732,2,0,0
afrique-du-nord-rigollet-et-cie-alger-0d81e7,company,0,5162,3,0,1
afrique-du-nord-rizima-023e91,company,0,3563,9,0,1
afrique-du-nord-roannaise-fermes-afn-f646a3,company,0,9022,12,27,1
afrique-du-nord-robert-serrurier-alger-307aae,company,0,1660,3,0,0
afrique-du-nord-rochefortaise-algerie-953f22,company,0,2175,8,0,1
afrique-du-nord-romeo-turner-d-esposito-3c7def,company,0,10910,10,8,2
afrique-du-nord-rossier-hamma-boufarik-6e0b77,company,0,49691,12,0,0
afrique-du-nord-rotisserie-reine-pedauque-56aa6a,company,0,982,1,0,0
afrique-du-nord-routes-epiques-maroc-de7fc2,company,0,7089,2,0,0
afrique-du-nord-rubaudo-cie-b57bf1,company,0,30472,20,0,0
afrique-du-nord-ruquet-santini-tunis-7d770f,company,0,711,1,0,0
afrique-du-nord-rurale-tunisienne-aae172,company,0,2156,2,6,0
afrique-du-nord-s-e-kalaa-es-senam-a2dac2,company,0,3540,3,0,0
afrique-du-nord-saaf-alger-dd34cc,company,0,1166,1,0,1
afrique-du-nord-sacana-24d29c,company,0,25320,13,0,3
afrique-du-nord-sacim-rabat-1e070b,company,0,3867,6,12,0
afrique-du-nord-sacita-alger-3bdc18,company,0,4744,6,18,0
afrique-du-nord-sacnem-2054a5,company,0,39279,14,12,7
afrique-du-nord-saeeaci-4727a0,company,0,20560,17,25,6
afrique-du-nord-safa-1927-1931-13b019,company,0,35401,20,6,2
afrique-du-nord-sahella-alger-e6a4d7,company,0,2918,3,6,0
afrique-du-nord-saimac-68823e,company,0,1859,3,11,0
afrique-du-nord-sainte-olive-tunis-237503,company,0,643,2,0,0
afrique-du-nord-saisa-b2ed68,company,0,49117,51,0,0
afrique-du-nord-saline-de-la-soukra-aab217,company,0,19840,4,0,4
afrique-du-nord-salines-de-fedhala-00dd38,company,0,3113,2,14,1
afrique-du-nord-salines-de-sfax-91ce9f,company,0,3277,8,4,1
afrique-du-nord-salines-de-tunisie-1905-c60ebd,company,0,88344,32,0,1
afrique-du-nord-salines-de-tunisie-1912-fee31a,company,0,5579,8,19,1
afrique-du-nord-salins-de-soliman-b82419,company,0,13830,13,3,1
afrique-du-nord-sanaf-ca15d2,company,0,4216,5,26,0
afrique-du-nord-sapca-casablanca-e73162,company,0,7476,6,25,3
afrique-du-nord-sapce-5b2c08,company,0,138288,114,77,0
afrique-du-nord-sapceema-1b4d69,company,0,8323,13,0,1
afrique-du-nord-sarhro-ougmar-3e591b,company,0,7475,2,0,0
afrique-du-nord-sarrat-maroc-1938-24d6cf,source_document,0,228958,2,15,0
afrique-du-nord-satec-alger-8b4978,company,0,7774,12,0,0
afrique-du-nord-sathop-sfax-477e2b,company,0,3894,4,0,0
afrique-du-nord-saupiquet-maroc-8760a3,company,0,5255,4,2,0
afrique-du-nord-savay-61d178,company,0,3057,4,0,2
afrique-du-nord-savournin-cie-alger-02c4ee,company,0,22880,7,0,2
afrique-du-nord-schiaffino-durand-et-cie-8c0c37,company,0,8956,8,0,4
afrique-du-nord-schwich-et-baizeau-tunis-b2e070,company,0,43695,19,8,0
afrique-du-nord-scieries-de-l-atlas-4df212,company,0,12508,22,6,0
afrique-du-nord-scotto-ch-f-alger-ad73a3,company,0,6312,1,0,0
afrique-du-nord-secian-oran-e9e108,company,0,877,3,3,0
afrique-du-nord-secteur-marocain-eclairage-e05fdf,company,0,8125,18,0,1
afrique-du-nord-seept-phosphates-tunisie-265b9a,company,0,20119,14,0,0
afrique-du-nord-sefan-fedhala-ec63b8,company,0,23726,25,24,2
afrique-du-nord-sefmpk-b3c0fa,company,0,11573,10,5,2
afrique-du-nord-seia-oran-46dbbb,company,0,800,2,0,0
afrique-du-nord-semcam-1baf5b,company,0,8899,7,34,2
afrique-du-nord-seraphin-glandut-sfax-cd3b6d,company,0,7513,4,0,0
afrique-du-nord-serepa-fd5658,company,0,37438,33,11,2
afrique-du-nord-setam-casablanca-2d7a3b,company,0,2072,3,19,0
afrique-du-nord-setcm-647438,company,0,7933,9,12,0
afrique-du-nord-sevam-casablanca-a2fe80,company,0,30874,11,4,1
afrique-du-nord-sfifafn-95604b,company,0,4928,6,2,0
afrique-du-nord-siamna-7ea470,company,0,15599,6,14,1
afrique-du-nord-sidi-bou-aouane-pb-ca70a2,company,0,83625,104,57,0
afrique-du-nord-sidi-chemmak-6fb53c,company,0,2704,2,8,1
afrique-du-nord-sidi-moussa-el-harati-aca77a,company,0,4740,3,0,0
afrique-du-nord-sidi-moussa-f26273,company,0,2964,6,11,1
afrique-du-nord-sieee-mascara-651f11,company,0,196610,41,1,0
afrique-du-nord-silicia-kieselghur-algerien-5f7cfc,company,0,2901,3,0,1
afrique-du-nord-silyma-8c3249,company,0,6822,9,27,0
afrique-du-nord-simas-0566d8,company,0,793,1,0,1
afrique-du-nord-simpa-casablanca-96453d,company,0,2836,2,0,1
afrique-du-nord-sipa-tlemcen-b46a06,company,0,710,1,0,0
afrique-du-nord-sitges-alger-3e5ae8,company,0,7662,5,0,0
afrique-du-nord-smac-bone-d094ad,company,0,5050,3,6,0
afrique-du-nord-smact-casablanca-08ff42,company,0,2738,4,4,0
afrique-du-nord-smcm-barbie-8058b8,company,0,22839,17,7,0
afrique-du-nord-smd-5d0498,company,0,82552,47,78,0
afrique-du-nord-smmpc-10152a,company,0,33654,19,10,0
afrique-du-nord-snaemi-9cab80,company,0,5949,10,17,4
afrique-du-nord-snaf-bone-e67d6a,company,0,15718,11,0,0
afrique-du-nord-soblanca-ed1b59,company,0,21190,19,50,0
afrique-du-nord-soc-africaine-de-prospection-d994d0,company,0,2601,5,7,1
afrique-du-nord-soc-eleveurs-marocains-621dfe,company,0,2469,4,0,2
afrique-du-nord-soc-gen-cherifienne-5d71e3,company,0,7860,11,41,4
afrique-du-nord-soc-generale-algerienne-6f622e,company,0,290369,54,1,0
afrique-du-nord-soc-immobiliere-algerie-7a9003,company,0,50553,15,23,0
afrique-du-nord-soc-immobiliere-de-tunisie-59fb7e,company,0,28127,24,2,2
afrique-du-nord-soc-indigenes-prevoyance-algerie-053a52,company,0,11281,2,0,0
afrique-du-nord-soc-indus-liege-bougie-6b6ee2,company,0,21435,14,0,0
afrique-du-nord-soc-industrielle-de-l-afn-553449,company,0,23020,24,36,0
afrique-du-nord-soc-mines-cuivre-algerie-d4e209,company,0,1897,5,0,2
afrique-du-nord-soc-miniere-cirteenne-685952,company,0,3547,2,0,0
afrique-du-nord-soc-ovine-kitty-rene-e35d06,company,0,2152,3,9,0
afrique-du-nord-sochepar-casablanca-f50bb2,company,0,14616,8,13,28
afrique-du-nord-societe-africaine-des-petroles-344bc7,company,0,4915,9,13,3
afrique-du-nord-societe-agricole-algerienne-05da3e,company,0,67144,51,10,0
afrique-du-nord-societe-agricole-cherifienne-2d6778,company,0,5253,8,12,1
afrique-du-nord-societe-agricole-tadla-b0f33b,company,0,6321,7,28,0
afrique-du-nord-societe-agricole-zemmours-46a640,company,0,2269,3,6,1
afrique-du-nord-societe-algerienne-d-elevage-61e320,company,0,2735,4,15,0
afrique-du-nord-societe-algerienne-d-etudes-b03c09,company,0,5514,2,0,1
afrique-du-nord-societe-cherifienne-hivernage-640cd9,company,0,13915,18,20,0
afrique-du-nord-societe-d-alimentation-tunisienne-d6d208,company,0,2316,2,10,0
afrique-du-nord-societe-d-embarquements-74b959,company,0,15377,14,0,2
afrique-du-nord-societe-d-exploitations-minieres-e6f26b,company,0,24159,26,0,0
afrique-du-nord-societe-de-djimla-979df5,company,0,2227,2,8,0
afrique-du-nord-societe-de-l-oued-soudan-a68f15,company,0,10699,7,0,0
afrique-du-nord-societe-de-l-ouenza-2a67c0,company,0,346429,228,176,0
afrique-du-nord-societe-de-nebida-e9d122,company,0,34435,22,17,5
afrique-du-nord-societe-de-tamera-e0d8a8,company,0,9578,14,0,2
afrique-du-nord-societe-domaniale-algerienne-d5f08c,company,0,2147,2,10,0
afrique-du-nord-societe-du-djebel-sidii-d0b2fe,company,0,8863,14,0,4
afrique-du-nord-societe-du-gaz-d-alcool-d969a7,company,0,21500,18,0,1
afrique-du-nord-societe-fonciere-casablanca-60369b,company,0,5481,3,12,6
afrique-du-nord-societe-fonciere-chaouia-4797be,company,0,4089,5,5,1
afrique-du-nord-societe-fonciere-marocaine-f6cc50,company,0,91018,35,21,0
afrique-du-nord-societe-fonciere-tunisie-60639b,company,0,19042,22,0,3
afrique-du-nord-societe-forestiere-511cad,company,0,4221,9,0,0
afrique-du-nord-societe-fr-marocaine-2e0c3e,company,0,38630,44,27,0
afrique-du-nord-societe-generale-du-souss-55009d,company,0,4574,7,0,2
afrique-du-nord-societe-generale-paris-tunis-167917,company,0,1787,2,0,0
afrique-du-nord-societe-laitiere-d-alger-6079ee,company,0,1278,2,4,0
afrique-du-nord-societe-miniere-algerienne-97dee2,company,0,9035,4,11,3
afrique-du-nord-societe-miniere-du-nord-africain-2da75a,company,0,1576,4,6,0
afrique-du-nord-socoman-280cdf,company,0,7915,9,31,1
afrique-du-nord-sofitra-1941-1949-283fe2,company,0,16310,5,13,0
afrique-du-nord-sofrali-da3479,company,0,58493,18,15,5
afrique-du-nord-soliepna-189b9e,company,0,34531,9,24,3
afrique-du-nord-sonnati-oran-e1fce0,company,0,800,3,0,0
afrique-du-nord-soule-lubac-alger-514ab2,company,0,6492,1,0,0
afrique-du-nord-sovimona-669181,company,0,31969,25,1,2
afrique-du-nord-srcem-4fc55f,company,0,1094,3,0,1
afrique-du-nord-stanislas-chausy-alger-98c1a1,company,0,9232,18,2,0
afrique-du-nord-station-centrale-electricite-mascara-37710c,company,0,385974,115,2,0
afrique-du-nord-stations-africaines-14c781,company,0,26241,24,14,6
afrique-du-nord-stcsam-f17dbc,company,0,22578,10,0,0
afrique-du-nord-ste-forestiere-algerienne-e9fff3,company,0,17458,13,9,1
afrique-du-nord-sterilisation-exportation-mouts-4afd02,company,0,3467,2,0,0
afrique-du-nord-stpp-la-goulette-0b0860,company,0,5955,7,0,1
afrique-du-nord-successeurs-lassallas-879824,company,0,1531,3,12,1
afrique-du-nord-sulfates-et-produits-chimiques-64d36b,person,0,8821,4,0,2
afrique-du-nord-sursalaire-metallos-alger-a8c04f,company,0,3521,4,0,0
afrique-du-nord-svhna-35c68f,company,0,136065,88,20,0
afrique-du-nord-syndicat-general-maroc-cfbe33,company,0,6926,5,13,1
afrique-du-nord-syndicat-lyonnais-nord-af-358f1b,company,0,25523,29,25,0
afrique-du-nord-syndicat-minier-du-maroc-b66b43,company,0,5080,7,0,3
afrique-du-nord-syndipari-etudes-minieres-ba8b51,company,0,4264,5,0,2
afrique-du-nord-tabacs-algeriens-cbb8a6,company,0,12772,12,20,2
afrique-du-nord-tabacs-au-maroc-7a9e5c,company,0,89015,80,86,0
afrique-du-nord-tachet-liqueurs-alger-85b57c,company,0,17083,16,2,0
afrique-du-nord-tai-maroc-6d9880,company,0,9566,13,0,4
afrique-du-nord-tamzali-huilerie-alger-b20280,company,0,2922,2,0,0
afrique-du-nord-taourel-oran-alger-29d27a,company,0,19609,37,0,0
afrique-du-nord-tapis-de-kairouan-a24d82,company,0,2311,2,0,1
afrique-du-nord-tapis-du-marabout-alger-721be2,company,0,2382,4,5,0
afrique-du-nord-terres-et-cultures-a3f0c0,company,0,824,2,3,0
afrique-du-nord-textiles-africains-oran-da71db,company,0,1918,2,10,0
afrique-du-nord-th-pilter-bone-9e0ccc,company,0,8082,2,0,0
afrique-du-nord-the-ain-zeft-oil-cy-558324,company,0,14352,6,0,2
afrique-du-nord-the-oran-oil-company-536d41,company,0,9168,11,0,2
afrique-du-nord-theg-algerie-f268a7,company,0,23650,21,0,1
